Country,series,Year,Value,Source,Exports (current US$),Imports (current US$),Current Account Balance (US$),NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.XPD.CHEX.GD.ZS
EAR,,2019,,IMF,2938092688125.25,3119910868307.82,,2938092688125.25,3119910868307.82,11887904124496.5,24.7149763100036,26.2444147903149,2.38719124728406,4.6275304438921
EAR,,2020,,IMF,2469528246752.41,2626214157300.8,,2469528246752.41,2626214157300.8,11039712538107.1,22.3694977403446,23.7887911323377,-4.2153043663299,5.04675544515228
EAR,,2021,,IMF,3308041813036.82,3459655693386.59,,3308041813036.82,3459655693386.59,12923331307987.7,25.5974387269029,26.770618278959,7.50648140047599,5.07274654361778
EAR,,2022,,IMF,4050253028525.2,4218078498802.81,,4050253028525.2,4218078498802.81,14274765147164.7,28.3735177900959,29.5491971693882,5.96019460339865,4.70314696610425
EAR,,2023,,IMF,3907131410281.07,4122832711573.23,,3907131410281.07,4122832711573.23,15147839465127.3,25.7933246472271,27.2172986851665,4.61090087002265,
EAS,,2000,,IMF,1981795203972.25,1810732778695.05,,1981795203972.25,1810732778695.05,8390400776264.31,,,,
EAS,,2001,,IMF,1830842346789.23,1696441493842.22,,1830842346789.23,1696441493842.22,7805815452189.22,,,,
EAS,,2002,,IMF,1967044428522.42,1785337454116.43,,1967044428522.42,1785337454116.43,7932744497165.01,,,,
EAS,,2003,,IMF,2299258258292.71,2084607224031.44,,2299258258292.71,2084607224031.44,8726853988151.13,,,,
EAS,,2004,,IMF,2859301311863.25,2610908326430.07,,2859301311863.25,2610908326430.07,9788604342687.1,,,,
EAS,,2005,,IMF,3298016879649.11,2991716593031.58,,3298016879649.11,2991716593031.58,10444725059782.0,,,,
EAS,,2006,,IMF,3840362311638.35,3427352653130.81,,3840362311638.35,3427352653130.81,11076471335442.9,,,,
EAS,,2007,,IMF,4477776397815.83,3911515876921.4,,4477776397815.83,3911515876921.4,12387594250632.3,,,,
EAS,,2008,,IMF,5112391390848.6,4643125583506.89,,5112391390848.6,4643125583506.89,14296876049479.9,,,,
EAS,,2009,,IMF,4285847770950.26,3826089261765.25,,4285847770950.26,3826089261765.25,14722165533582.7,,,,
EAS,,2010,,IMF,5480377795569.69,4976281791645.89,,5480377795569.69,4976281791645.89,17186395967351.8,,,,
EAS,,2011,,IMF,6459842240676.37,6092884699048.16,,6459842240676.37,6092884699048.16,19920538113453.8,,,,
EAS,,2012,,IMF,6748534019038.62,6432337078742.34,,6748534019038.62,6432337078742.34,21319769973614.6,,,,
EAS,,2013,,IMF,6939615097675.4,6627199622328.38,,6939615097675.4,6627199622328.38,21588573822278.5,,,,
EAS,,2014,,IMF,7136412403741.21,6774585762961.39,,7136412403741.21,6774585762961.39,22293948157836.7,,,,
EAS,,2015,,IMF,6648095745531.33,6011197945045.88,,6648095745531.33,6011197945045.88,22220470013499.6,29.9187899333021,27.0525238277764,4.72018577125908,6.49133181360211
EAS,,2016,,IMF,6414167582269.55,5815565263549.75,,6414167582269.55,5815565263549.75,23005487018716.5,27.8810336727546,25.2790356440548,4.64637469760156,6.56327262916991
EAS,,2017,,IMF,7096865379950.33,6507540363701.5,,7096865379950.33,6507540363701.5,24563743482148.7,28.8916279601595,26.4924618205313,5.04962189672892,6.52232475551989
EAS,,2018,,IMF,7708024541192.92,7316646073362.75,,7708024541192.92,7316646073362.75,26749413596913.5,28.8156766998523,27.352547549704,4.7843128392733,6.53775020752183
EAS,,2019,,IMF,7544359240174.17,7112066763413.24,,7544359240174.17,7112066763413.24,27322078215458.3,27.6126844403283,26.0304750880531,4.04372924529717,6.70689682888116
EAS,,2020,,IMF,7224086680357.63,6522372385550.85,,7224086680357.63,6522372385550.85,27474338351594.1,26.2939423250514,23.7398706461384,-0.0541286733685524,6.96951697935485
EAS,,2021,,IMF,9049278372057.4,8205877888026.22,,9049278372057.4,8205877888026.22,31548481959790.6,28.6837204515607,26.0103731725819,6.33973583534441,6.7705042557205
EAS,,2022,,IMF,9693510150864.26,8883151429701.89,,9693510150864.26,8883151429701.89,31135994741903.4,31.1328102128002,28.5301674262771,2.99047159522472,6.59011392833255
EAS,,2023,,IMF,9301972838637.78,8578964584231.15,,9301972838637.78,8578964584231.15,31279384293039.7,29.738350190952,27.4268972300076,4.1939549505956,
ECA,,2000,,IMF,107755213259.798,117439748324.065,,107755213259.798,117439748324.065,390808949021.067,,,,
ECA,,2001,,IMF,110253703574.661,108694946238.09,,110253703574.661,108694946238.09,335210031231.521,,,,
ECA,,2002,,IMF,121757585185.139,124811206489.377,,121757585185.139,124811206489.377,390006301882.367,,,,
ECA,,2003,,IMF,150329408230.843,161642106640.333,,150329408230.843,161642106640.333,497298674298.607,,,,
ECA,,2004,,IMF,205260783990.468,222400578100.151,,205260783990.468,222400578100.151,640053661627.226,,,,
ECA,,2005,,IMF,241255488071.271,262008727482.172,,241255488071.271,262008727482.172,796900880717.999,,,,
ECA,,2006,,IMF,288298406464.077,319272603102.112,,288298406464.077,319272603102.112,927052493706.962,,,,
ECA,,2007,,IMF,361420360852.984,408460749437.304,,361420360852.984,408460749437.304,1167638555244.69,,,,
ECA,,2008,,IMF,474043877455.815,510052431309.955,,474043877455.815,510052431309.955,1397467751226.62,,,,
ECA,,2009,,IMF,356157335311.893,372039290648.35,,356157335311.893,372039290648.35,1165225630371.32,,,,
ECA,,2010,,IMF,415850131329.018,449963667311.736,,415850131329.018,449963667311.736,1379506173059.08,,,,
ECA,,2011,,IMF,532614181753.649,575891550534.617,,532614181753.649,575891550534.617,1568875044071.92,,,,
ECA,,2012,,IMF,563435664648.471,595236302746.688,,563435664648.471,595236302746.688,1654227411506.01,,,,
ECA,,2013,,IMF,568749034355.377,622997161461.725,,568749034355.377,622997161461.725,1804367950694.07,,,,
ECA,,2014,,IMF,553558525905.108,580149235240.941,,553558525905.108,580149235240.941,1731834762740.49,,,,
ECA,,2015,,IMF,439639955149.146,479833751494.959,,439639955149.146,479833751494.959,1509371606861.6,29.1273502927009,31.7902993082443,3.5694127359252,4.7021024459818
ECA,,2016,,IMF,410237534002.261,460893945271.259,,410237534002.261,460893945271.259,1449055610153.63,28.3106825664729,31.8065050120744,2.78179357364725,4.87922327821657
ECA,,2017,,IMF,472094612095.226,525461155963.896,,472094612095.226,525461155963.896,1494762564964.78,31.5832509564052,35.1534864653422,5.81917201339772,4.78158233818152
ECA,,2018,,IMF,536511933418.855,551076324190.505,,536511933418.855,551076324190.505,1468176796062.36,36.5427334676433,37.5347387091586,3.49739836760725,4.80504703093047
ECA,,2019,,IMF,550406936018.073,553963928610.742,,550406936018.073,553963928610.742,1498314108819.45,36.7350833031766,36.9724829626827,2.30648934350586,4.99561710885262
ECA,,2020,,IMF,461088543403.609,511212443361.397,,461088543403.609,511212443361.397,1437141951950.75,32.0837160711741,35.5714647858888,0.295023816819608,5.54432585385682
ECA,,2021,,IMF,630086215336.295,635898668586.998,,630086215336.295,635898668586.998,1670340539745.28,37.7220213689108,38.070001503045,9.04476793619193,5.7178475812598
ECA,,2022,,IMF,743326432619.051,784929820743.105,,743326432619.051,784929820743.105,1817993344339.27,40.8871921854699,43.1756157516835,3.10583446050099,4.71080839331069
ECA,,2023,,IMF,747753663053.885,830063445538.15,,747753663053.885,830063445538.15,2134737666916.84,35.0278947452054,38.8836276420322,5.07584002798598,
ECS,,2000,,IMF,3469910489428.64,3340465168724.59,,3469910489428.64,3340465168724.59,10077728121071.6,,,,
ECS,,2001,,IMF,3505977895138.57,3337532812774.29,,3505977895138.57,3337532812774.29,10182157832948.9,,,,
ECS,,2002,,IMF,3745714799073.46,3516767401588.42,,3745714799073.46,3516767401588.42,11151146518466.2,,,,
ECS,,2003,,IMF,4464275142869.36,4227403051702.54,,4464275142869.36,4227403051702.54,13559348716887.9,,,,
ECS,,2004,,IMF,5405216057966.5,5098176717816.87,,5405216057966.5,5098176717816.87,15805164816484.0,,,,
ECS,,2005,,IMF,5959837712385.15,5663247136737.0,,5959837712385.15,5663247136737.0,16824540595453.9,,,,
ECS,,2006,,IMF,6784563328766.22,6491831799796.39,,6784563328766.22,6491831799796.39,18222918708363.6,,,,
ECS,,2007,,IMF,7977712808330.62,7679866342555.68,,7977712808330.62,7679866342555.68,21289911466320.4,,,,
ECS,,2008,,IMF,9022581256742.5,8668653091924.96,,9022581256742.5,8668653091924.96,23433249814465.5,,,,
ECS,,2009,,IMF,7137677878906.5,6754355413057.37,,7137677878906.5,6754355413057.37,20628542800631.9,,,,
ECS,,2010,,IMF,7960651610638.54,7561640306596.17,,7960651610638.54,7561640306596.17,21102997002120.9,,,,
ECS,,2011,,IMF,9378357088037.83,8880040768427.67,,9378357088037.83,8880040768427.67,23416306190930.0,,,,
ECS,,2012,,IMF,9157115359107.37,8507712337808.77,,9157115359107.37,8507712337808.77,22544769718453.8,,,,
ECS,,2013,,IMF,9542397615949.13,8831049198125.85,,9542397615949.13,8831049198125.85,23559015496363.8,,,,
ECS,,2014,,IMF,9739587513118.79,8969619406242.27,,9739587513118.79,8969619406242.27,23897535554830.2,,,,
ECS,,2015,,IMF,8554008137794.26,7831581855685.89,,8554008137794.26,7831581855685.89,20583343138821.0,41.5579144753267,38.04815283342,2.09800680571924,9.28107151869154
ECS,,2016,,IMF,8525763143235.61,7864468377372.31,,8525763143235.61,7864468377372.31,20511787410869.2,41.5651887008044,38.3412143458787,1.88196780460466,9.32814781934217
ECS,,2017,,IMF,9382394854852.34,8672528502767.35,,9382394854852.34,8672528502767.35,21766184431710.6,43.1053723921561,39.8440458408162,2.87317514501726,9.23345605676748
ECS,,2018,,IMF,10378855458669.3,9555440198310.43,,10378855458669.3,9555440198310.43,23306977599232.0,44.5311083965316,40.9981953156607,2.12417324926466,9.25729160309247
ECS,,2019,,IMF,10240083195620.2,9524819171042.22,,10240083195620.2,9524819171042.22,23032792622187.5,44.4587131208568,41.3532971328321,1.85681538008799,9.35631287074489
ECS,,2020,,IMF,9325972302595.41,8680150622189.97,,9325972302595.41,8680150622189.97,22287615625568.5,41.8437416512899,38.9460710738031,-5.40788496163321,10.5098507886557
ECS,,2021,,IMF,11580584344321.5,10578219244467.6,,11580584344321.5,10578219244467.6,25513859723979.1,45.3893862771282,41.4606780742219,6.76642448122008,10.4078733502973
ECS,,2022,,IMF,12786670813849.3,11985063920487.8,,12786670813849.3,11985063920487.8,25700849227224.3,49.7519389371179,46.6329490303079,3.30115667013176,9.7579376244363
ECS,,2023,,IMF,12845806555900.6,12022878533594.3,,12845806555900.6,12022878533594.3,27617157896730.2,46.5138614332993,43.53409057714,1.06944651645084,
ECU,,2000,,IMF,6586251125.56278,4885305652.82641,1112624807.89856,6586251125.56278,4885305652.82641,17539454727.3637,,,,
ECU,,2001,,IMF,6384717000.0,6596149000.0,-551175742.395336,6384717000.0,6596149000.0,23127055000.0,,,,
ECU,,2002,,IMF,6956829000.0,7867963000.0,-1219024875.34276,6956829000.0,7867963000.0,27054197000.0,,,,
ECU,,2003,,IMF,8311611000.0,7901011000.0,-386818498.301526,8311611000.0,7901011000.0,30965208000.0,,,,
ECU,,2004,,IMF,10241620000.0,9493787000.0,-479422715.697438,10241620000.0,9493787000.0,35194947000.0,,,,
ECU,,2005,,IMF,13141840000.0,11814190000.0,473925450.450204,13141840000.0,11814190000.0,40278849000.0,,,,
ECU,,2006,,IMF,16312372000.0,13771502000.0,1739926904.30173,16312372000.0,13771502000.0,45690762000.0,,,,
ECU,,2007,,IMF,18684515000.0,15636624000.0,1886488798.71568,18684515000.0,15636624000.0,49848725000.0,,,,
ECU,,2008,,IMF,24624704000.0,20979384000.0,1769407670.26781,24624704000.0,20979384000.0,61139438000.0,,,,
ECU,,2009,,IMF,17613615000.0,16849260000.0,313049365.566019,17613615000.0,16849260000.0,60094978000.0,,,,
ECU,,2010,,IMF,22139433000.0,22688729000.0,-1582287237.9006,22139433000.0,22688729000.0,68151329000.0,,,,
ECU,,2011,,IMF,28524740000.0,26794099000.0,-400136159.763148,28524740000.0,26794099000.0,78986648000.0,,,,
ECU,,2012,,IMF,30559355000.0,28225697000.0,-146438179.506798,30559355000.0,28225697000.0,87735048000.0,,,,
ECU,,2013,,IMF,31264903000.0,29992847000.0,-932905961.33437,31264903000.0,29992847000.0,96570334000.0,,,,
ECU,,2014,,IMF,32207202000.0,30888617000.0,-668742113.604319,32207202000.0,30888617000.0,102717794000.0,,,,
ECU,,2015,,IMF,22119535000.0,24373891000.0,-2221086836.90412,22119535000.0,24373891000.0,97209558000.0,22.754485726599,25.0735539811836,0.119692109287612,7.76786041
ECU,,2016,,IMF,20061020000.0,19529599000.0,900414210.678715,20061020000.0,19529599000.0,97671433000.0,20.53929115589,19.9952006437747,-0.687954245877947,7.58817482
ECU,,2017,,IMF,22445453000.0,23120886000.0,-405742374.218937,22445453000.0,23120886000.0,104467486000.0,21.4855873912769,22.1321359260048,5.97039880954841,7.52484131
ECU,,2018,,IMF,25304707000.0,26295241000.0,-1648692676.85819,25304707000.0,26295241000.0,107478961000.0,23.5438701347327,24.4654774807509,1.04429460679607,7.83214045
ECU,,2019,,IMF,25875328000.0,25859813000.0,-548796952.442974,25875328000.0,25859813000.0,107595830000.0,24.0486345985713,24.0342148947594,0.1654044646003,7.80768251
ECU,,2020,,IMF,22320897000.0,19849664000.0,2004930538.60884,22320897000.0,19849664000.0,95865473000.0,23.2835621642424,20.7057487735965,-9.24509619165865,8.6576252
ECU,,2021,,IMF,29009062000.0,28075880000.0,3040850785.83351,29009062000.0,28075880000.0,107179074000.0,27.0659755840025,26.1953000265705,9.42189269033631,8.20646191
ECU,,2022,,IMF,35914453000.0,35949643000.0,2249465011.9866,35914453000.0,35949643000.0,116133121000.0,30.9252456928287,30.9555471259573,5.86842354862311,7.53457022
ECU,,2023,,IMF,34606783000.0,34444318000.0,2350740460.31325,34606783000.0,34444318000.0,121147057000.0,28.5659295875425,28.4318239773666,1.98823813984235,
EGY,,2000,,IMF,16174959635.99,22779979451.0495,-971000000.0,16174959635.99,22779979451.0495,99838543960.0763,,,,
EGY,,2001,,IMF,16900269541.779,21590296495.9569,-388400000.0,16900269541.779,21590296495.9569,96684636118.5984,,,,
EGY,,2002,,IMF,15595505617.9775,19303370786.5169,622400000.0,15595505617.9775,19303370786.5169,85146067415.7303,,,,
EGY,,2003,,IMF,17500000000.0,19576923076.9231,3743300000.0,17500000000.0,19576923076.9231,80288461538.4615,,,,
EGY,,2004,,IMF,22240259740.2597,23311688311.6883,3921700000.0,22240259740.2597,23311688311.6883,78782467532.4675,,,,
EGY,,2005,,IMF,27206127206.1272,29237429237.4292,2102800000.0,27206127206.1272,29237429237.4292,89660339660.3397,,,,
EGY,,2006,,IMF,32173913043.4783,33913043478.2609,2635400000.0,32173913043.4783,33913043478.2609,107426086956.522,,,,
EGY,,2007,,IMF,39457092819.6147,45429071803.8529,411600000.0,39457092819.6147,45429071803.8529,130437828371.278,,,,
EGY,,2008,,IMF,53800000000.0,62909090909.0909,-1414600000.0,53800000000.0,62909090909.0909,162818181818.182,,,,
EGY,,2009,,IMF,47205081669.6915,59764065335.7532,-3349300000.0,47205081669.6915,59764065335.7532,189147005444.646,,,,
EGY,,2010,,IMF,46751361161.5245,58221415607.9855,-4503800000.0,46751361161.5245,58221415607.9855,218983666061.706,,,,
EGY,,2011,,IMF,48537005163.5112,58261617900.1721,-5483900000.0,48537005163.5112,58261617900.1721,235989672977.625,,,,
EGY,,2012,,IMF,45766666666.6667,67866666666.6667,-6972000000.0,45766666666.6667,67866666666.6667,279116666666.667,,,,
EGY,,2013,,IMF,49085271317.8295,67364341085.2713,-3533700000.0,49085271317.8295,67364341085.2713,288434108527.132,,,,
EGY,,2014,,IMF,43529411764.7059,69296987087.5179,-5954500000.0,43529411764.7059,69296987087.5179,305595408895.265,,,,
EGY,,2015,,IMF,43423180592.9919,71347708894.8787,-17243300000.0,43423180592.9919,71347708894.8787,329366576819.407,13.1838454928598,21.6620974671631,4.37201907790141,5.06153202
EGY,,2016,,IMF,34392638036.8098,66159509202.454,-20493900000.0,34392638036.8098,66159509202.454,332441717791.411,10.3454639403558,19.9010851110947,4.34664345555447,5.07462406
EGY,,2017,,IMF,37289402173.913,69089673913.0435,-7939700000.0,37289402173.913,69089673913.0435,248362771739.13,15.0140868185672,27.8180475395935,4.18122099994778,5.34661913
EGY,,2018,,IMF,47225661226.7867,73331457512.6618,-7698166088.33333,47225661226.7867,73331457512.6618,262588632526.73,17.984655608418,27.9263640649779,5.3311086189448,4.74892998
EGY,,2019,,IMF,53041002277.9043,78012528473.8041,-10221895259.0833,53041002277.9043,78012528473.8041,318678815489.749,16.6440314510365,24.4799857040743,5.55209307156956,4.5994668
EGY,,2020,,IMF,47872738615.0967,75433562071.1167,-14235956908.6917,47872738615.0967,75433562071.1167,383817841547.099,12.4727757370868,19.6534798296655,3.55016483786838,4.15384626
EGY,,2021,,IMF,44850223072.0204,81943913320.5864,-18610828181.5,44850223072.0204,81943913320.5864,424671765455.704,10.5611502153652,19.295823265447,3.29064601202211,4.60955143
EGY,,2022,,IMF,71927051671.7325,104389057750.76,-10536555731.2,71927051671.7325,104389057750.76,476747720364.742,15.0870258208479,21.8960790564233,6.58784560886967,4.70438385
EGY,,2023,,IMF,75645997561.7681,84507686602.5298,-12564268977.3833,75645997561.7681,84507686602.5298,395926075163.006,19.1060913405676,21.3443094314355,3.76028052279247,
EMU,,2000,,IMF,2286038632763.66,2228378018300.88,-83833383658.8249,2286038632763.66,2228378018300.88,6528628818011.91,,,,
EMU,,2001,,IMF,2321115327634.06,2217281075889.08,-24223902231.2351,2321115327634.06,2217281075889.08,6631899417574.32,,,,
EMU,,2002,,IMF,2488438244595.63,2306769541724.03,44579556206.1357,2488438244595.63,2306769541724.03,7241862819829.4,,,,
EMU,,2003,,IMF,2979209132254.27,2798957886732.87,24891688306.4588,2979209132254.27,2798957886732.87,8921228124668.85,,,,
EMU,,2004,,IMF,3567608796437.37,3342719049106.16,81294164424.2132,3567608796437.37,3342719049106.16,10231007049192.6,,,,
EMU,,2005,,IMF,3836959676183.59,3662543800193.06,19188044538.2892,3836959676183.59,3662543800193.06,10611825457648.1,,,,
EMU,,2006,,IMF,4296155963734.66,4148829535754.1,-356367033.2777,4296155963734.66,4148829535754.1,11288306908404.6,,,,
EMU,,2007,,IMF,5085279639167.71,4887251508926.56,24870211054.7058,5085279639167.71,4887251508926.56,13000319185416.4,,,,
EMU,,2008,,IMF,5634279872206.5,5461038842021.29,-262088219860.55,5634279872206.5,5461038842021.29,14296312709583.3,,,,
EMU,,2009,,IMF,4517368281636.93,4290815258217.47,-33693355266.7607,4517368281636.93,4290815258217.47,13084338477544.9,,,,
EMU,,2010,,IMF,4912741910446.69,4706760020231.53,-40630560628.5707,4912741910446.69,4706760020231.53,12786064520112.1,,,,
EMU,,2011,,IMF,5684489853494.98,5448252477651.75,-48978477505.2284,5684489853494.98,5448252477651.75,13810192245255.8,,,,
EMU,,2012,,IMF,5471885877941.22,5091589389265.67,123011730208.336,5471885877941.22,5091589389265.67,12786713590104.4,,,,
EMU,,2013,,IMF,5742668136868.81,5265554174806.83,257647207843.552,5742668136868.81,5265554174806.83,13358729082788.6,,,,
EMU,,2014,,IMF,5957739113515.25,5424380256589.78,315436234390.183,5957739113515.25,5424380256589.78,13683290663987.2,,,,
EMU,,2015,,IMF,5325657762111.67,4793936023327.82,340819028861.231,5325657762111.67,4793936023327.82,11828599572756.5,45.0235696064788,40.528348210968,2.14103194580927,10.2176508289844
EMU,,2016,,IMF,5403437728246.64,4859187284723.58,403299865982.436,5403437728246.64,4859187284723.58,12124585812257.6,44.5659572369385,40.0771404480562,1.82246856299506,10.1942688162357
EMU,,2017,,IMF,5939482188774.58,5373199992400.2,437323663442.858,5939482188774.58,5373199992400.2,12839881576243.5,46.2580760850932,41.8477379288431,2.59749493541435,10.1595085077389
